PROJECTID,cohort_col,TESTNAME,UNITS,n,omnibus_pval,omnibus_qval_fdr_bh,outlier_handling,gba_included,log_transform,pd_only
PPMI 151,HEURISTIC,GPD1_11081-1_3,log2 RFU,516.0,0.0038192298258126,0.1102156862610559,none,False,False,True
PPMI 151,HEURISTIC,IL5_11071-1_3,log2 RFU,516.0,0.7085917748812515,0.9251059283171894,none,False,False,True
PPMI 151,HEURISTIC,BGLAP_11067-13_3,log2 RFU,516.0,0.8685526758926904,0.9677423022027516,none,False,False,True
PPMI 151,HEURISTIC,THSD7A_11174-8_3,log2 RFU,516.0,0.0417666524647857,0.3704334476331648,none,False,False,True
PPMI 151,HEURISTIC,MILR1_11173-29_3,log2 RFU,516.0,0.233846353349026,0.6835922987682698,none,False,False,True
PPMI 151,HEURISTIC,FLNA_11171-25_3,log2 RFU,516.0,0.3962813908807004,0.7882555671560575,none,False,False,True
PPMI 151,HEURISTIC,FLNA_11170-9_3,log2 RFU,516.0,0.502007105837831,0.8409232653530881,none,False,False,True
PPMI 151,HEURISTIC,MEGF10_11168-3_3,log2 RFU,516.0,0.189546279708196,0.6511860266450566,none,False,False,True
PPMI 151,HEURISTIC,MTMR1_11167-6_3,log2 RFU,516.0,0.9414460194009916,0.983978576611769,none,False,False,True
PPMI 151,HEURISTIC,TENM2_11164-7_3,log2 RFU,516.0,0.7078947578600128,0.9249610515685792,none,False,False,True
PPMI 151,HEURISTIC,FAM162B_11163-7_3,log2 RFU,516.0,0.9192082702918866,0.979555830648576,none,False,False,True
PPMI 151,HEURISTIC,EQTN_11162-37_3,log2 RFU,516.0,0.3575692003865838,0.7767992228842763,none,False,False,True
PPMI 151,HEURISTIC,SPG20_11161-5_3,log2 RFU,516.0,0.0319429947123648,0.3372855219676243,none,False,False,True
PPMI 151,HEURISTIC,RNF122_11160-56_3,log2 RFU,516.0,0.29668600087466,0.741032791147337,none,False,False,True
PPMI 151,HEURISTIC,MUL1_11159-14_3,log2 RFU,516.0,0.226353796502712,0.675881097926241,none,False,False,True
PPMI 151,HEURISTIC,BICDL1_11158-40_3,log2 RFU,516.0,0.027189249488529,0.3112705591356343,none,False,False,True
PPMI 151,HEURISTIC,MFF_11157-35_3,log2 RFU,516.0,0.4569431661419502,0.8207085094831944,none,False,False,True
PPMI 151,HEURISTIC,COL6A5_11155-16_3,log2 RFU,516.0,0.2691658006069536,0.7116517155648313,none,False,False,True
PPMI 151,HEURISTIC,NFE2L1_11154-3_3,log2 RFU,516.0,0.4141026315398509,0.7943189983799392,none,False,False,True
PPMI 151,HEURISTIC,KLK13_11152-46_3,log2 RFU,516.0,0.3108197558415576,0.7532261624912587,none,False,False,True
PPMI 151,HEURISTIC,COL6A1_11150-3_3,log2 RFU,516.0,0.1864552201238694,0.6482170099327693,none,False,False,True
PPMI 151,HEURISTIC,TLR1_11149-3_3,log2 RFU,516.0,0.027340960385832,0.311717793520705,none,False,False,True
PPMI 151,HEURISTIC,TREML1_11147-17_3,log2 RFU,516.0,0.0347752944888779,0.3484036810174793,none,False,False,True
PPMI 151,HEURISTIC,TBX22_11146-4_3,log2 RFU,516.0,0.7775077061838773,0.9432326306878168,none,False,False,True
PPMI 151,HEURISTIC,KIAA1549L_11145-72_3,log2 RFU,516.0,0.1115278505153927,0.53357450455911,none,False,False,True
PPMI 151,HEURISTIC,DEFB116_11144-10_3,log2 RFU,516.0,0.2150806317840294,0.670175202918599,none,False,False,True
PPMI 151,HEURISTIC,OLFM3_11143-32_3,log2 RFU,516.0,0.7243821625162533,0.9288303731029692,none,False,False,True
PPMI 151,HEURISTIC,ANGPTL1_11142-11_3,log2 RFU,516.0,0.5078607832863565,0.8446967522982942,none,False,False,True
PPMI 151,HEURISTIC,COL1A1_11140-56_3,log2 RFU,516.0,0.1259262414551159,0.5550547006635072,none,False,False,True
PPMI 151,HEURISTIC,TREML4_11139-4_3,log2 RFU,516.0,0.0732274627777713,0.4493852888265355,none,False,False,True
PPMI 151,HEURISTIC,RUNX3_11138-16_3,log2 RFU,516.0,0.340615653256502,0.7677520268141124,none,False,False,True
PPMI 151,HEURISTIC,CSF2RB_11137-43_3,log2 RFU,516.0,0.6328488801228401,0.8958486319259897,none,False,False,True
PPMI 151,HEURISTIC,MRPL55_11135-5_3,log2 RFU,516.0,0.4098843820506249,0.7937148015534037,none,False,False,True
PPMI 151,HEURISTIC,MTRF1L_11134-30_3,log2 RFU,516.0,0.7082590224743189,0.9251059283171894,none,False,False,True
PPMI 151,HEURISTIC,CACNB4_11130-158_3,log2 RFU,516.0,5.11084939782091e-05,0.0065041718695745,none,False,False,True
PPMI 151,HEURISTIC,BMP15_11129-66_3,log2 RFU,516.0,0.1670716813446257,0.6191405446645418,none,False,False,True
PPMI 151,HEURISTIC,TMEM132C_11128-29_3,log2 RFU,516.0,0.7813873467235857,0.9456353926181944,none,False,False,True
PPMI 151,HEURISTIC,TRIO_11126-102_3,log2 RFU,516.0,0.5629683270879701,0.8664953860089889,none,False,False,True
PPMI 151,HEURISTIC,FLNA_11124-9_3,log2 RFU,516.0,0.95357352750373,0.98778158565705,none,False,False,True
PPMI 151,HEURISTIC,SPG21_11122-97_3,log2 RFU,516.0,0.1109918445298765,0.53357450455911,none,False,False,True
PPMI 151,HEURISTIC,VWC2_11121-56_3,log2 RFU,516.0,0.6105343314892248,0.8855678873771657,none,False,False,True
PPMI 151,HEURISTIC,NAT14_11120-49_3,log2 RFU,516.0,0.7251772153675955,0.9288303731029692,none,False,False,True
PPMI 151,HEURISTIC,RAB17_11118-107_3,log2 RFU,516.0,0.5072774890313108,0.8446967522982942,none,False,False,True
PPMI 151,HEURISTIC,STX6_10945-11_3,log2 RFU,516.0,0.2189108572194619,0.6712028457020821,none,False,False,True
PPMI 151,HEURISTIC,WBP1_10943-36_3,log2 RFU,516.0,0.7579273297397588,0.9356424844972654,none,False,False,True
PPMI 151,HEURISTIC,SRL_10940-25_3,log2 RFU,516.0,0.3984985067637057,0.7892935534546893,none,False,False,True
PPMI 151,HEURISTIC,PLEKHA4_10939-16_3,log2 RFU,516.0,0.753042238095337,0.9351174213088872,none,False,False,True
PPMI 151,HEURISTIC,CD58_10938-13_3,log2 RFU,516.0,0.8104495744833496,0.9499946091306026,none,False,False,True
PPMI 151,HEURISTIC,CALN1_10933-107_3,log2 RFU,516.0,0.0130292613884526,0.2185859684914419,none,False,False,True
PPMI 151,HEURISTIC,IL36A_10928-7_3,log2 RFU,516.0,0.4939252012400141,0.8379404894716537,none,False,False,True
PPMI 151,HEURISTIC,ST14_10927-65_3,log2 RFU,516.0,0.4744855088215693,0.8257166799693928,none,False,False,True
PPMI 151,HEURISTIC,CYB5D2_10924-258_3,log2 RFU,516.0,0.5866492969285312,0.8738506516066747,none,False,False,True
PPMI 151,HEURISTIC,GNGT2_10917-40_3,log2 RFU,516.0,0.8026833945755144,0.9485239403979088,none,False,False,True
PPMI 151,HEURISTIC,PLA2R1_10916-44_3,log2 RFU,516.0,0.0493815174750049,0.3865059437557855,none,False,False,True
PPMI 151,HEURISTIC,CHIC2_10914-4_3,log2 RFU,516.0,0.6063845092085531,0.8834017143306121,none,False,False,True
PPMI 151,HEURISTIC,CEACAM4_10910-6_3,log2 RFU,516.0,0.373264186218182,0.7806882331611597,none,False,False,True
PPMI 151,HEURISTIC,GALNT13_10908-2_3,log2 RFU,516.0,0.3245363540590026,0.760102395131962,none,False,False,True
PPMI 151,HEURISTIC,NTM_10907-116_3,log2 RFU,516.0,0.6118436236460714,0.8864795004054338,none,False,False,True
PPMI 151,HEURISTIC,STX8_10903-50_3,log2 RFU,516.0,0.2227985568640859,0.6741094399212557,none,False,False,True
PPMI 151,HEURISTIC,ASPRV1_10902-53_3,log2 RFU,516.0,0.683674028109606,0.91880786014788,none,False,False,True
PPMI 151,HEURISTIC,ITM2C_10901-334_3,log2 RFU,516.0,0.4745275339631518,0.8257166799693928,none,False,False,True
PPMI 151,HEURISTIC,STMN2_10900-272_3,log2 RFU,516.0,0.6691240808947684,0.9119369031636118,none,False,False,True
PPMI 151,HEURISTIC,TMPRSS11B_10895-28_3,log2 RFU,516.0,0.4287519450277283,0.8045650116233586,none,False,False,True
PPMI 151,HEURISTIC,SCGN_10894-25_3,log2 RFU,516.0,0.861758188522778,0.9663395332643584,none,False,False,True
PPMI 151,HEURISTIC,OSMR_10892-8_3,log2 RFU,516.0,0.5928329317500922,0.8767165951502874,none,False,False,True
PPMI 151,HEURISTIC,LCTL_10890-135_3,log2 RFU,516.0,0.2784366006078338,0.7227817863893212,none,False,False,True
PPMI 151,HEURISTIC,MRAP2_10889-2_3,log2 RFU,516.0,0.7728068246477998,0.9412812402480348,none,False,False,True
PPMI 151,HEURISTIC,GALNT7_10888-4_3,log2 RFU,516.0,0.1104934323711793,0.53357450455911,none,False,False,True
PPMI 151,HEURISTIC,C6orf89_10885-36_3,log2 RFU,516.0,0.2482687397696829,0.6982675132135773,none,False,False,True
PPMI 151,HEURISTIC,DSC1_10882-12_3,log2 RFU,516.0,0.2843738540616448,0.7285216974074002,none,False,False,True
PPMI 151,HEURISTIC,FAM163B_10880-38_3,log2 RFU,516.0,0.9556816519282304,0.98778158565705,none,False,False,True
PPMI 151,HEURISTIC,TNFRSF10B_10878-1_3,log2 RFU,516.0,0.9525356309034828,0.98778158565705,none,False,False,True
PPMI 151,HEURISTIC,BRAT1_10876-300_3,log2 RFU,516.0,0.1083187226555263,0.5300600665212895,none,False,False,True
PPMI 151,HEURISTIC,SCARA3_10872-103_3,log2 RFU,516.0,0.7310697464197795,0.9290684324969484,none,False,False,True
PPMI 151,HEURISTIC,SPAST_10870-32_3,log2 RFU,516.0,0.287730509852969,0.7321326039361334,none,False,False,True
PPMI 151,HEURISTIC,PPP4R3A_10866-60_3,log2 RFU,516.0,0.4451379117576499,0.8137607636615428,none,False,False,True
PPMI 151,HEURISTIC,PLXNB2_10855-55_3,log2 RFU,516.0,0.4681435589574838,0.8249047282567342,none,False,False,True
PPMI 151,HEURISTIC,GCNT4_10854-15_3,log2 RFU,516.0,0.9037716842319145,0.9758797870714896,none,False,False,True
PPMI 151,HEURISTIC,HNRNPDL_10852-114_3,log2 RFU,516.0,0.2435066919614521,0.6938200102618367,none,False,False,True
PPMI 151,HEURISTIC,EBI3_10851-77_3,log2 RFU,516.0,0.1087426017229481,0.5304728914388929,none,False,False,True
PPMI 151,HEURISTIC,BTNL3_10848-137_3,log2 RFU,516.0,0.9940421060952112,0.9988005839532536,none,False,False,True
PPMI 151,HEURISTIC,SIGLEC15_10847-1_3,log2 RFU,516.0,0.0152351409401399,0.2379213064389903,none,False,False,True
PPMI 151,HEURISTIC,GCNT4_10842-7_3,log2 RFU,516.0,0.9158657158594052,0.979555830648576,none,False,False,True
PPMI 151,HEURISTIC,LRRK2_10990-21_3,log2 RFU,516.0,0.6965419070004558,0.9220366683787438,none,False,False,True
PPMI 151,HEURISTIC,NRG3_10981-56_3,log2 RFU,516.0,0.6955912645162176,0.9220366683787438,none,False,False,True
PPMI 151,HEURISTIC,ACHE_10980-11_3,log2 RFU,516.0,0.22365577036633,0.6741094399212557,none,False,False,True
PPMI 151,HEURISTIC,GH2_10978-39_3,log2 RFU,516.0,0.4521801365995239,0.8188479690238304,none,False,False,True
PPMI 151,HEURISTIC,UCMA_10977-55_3,log2 RFU,516.0,0.908380926309224,0.978225593258314,none,False,False,True
PPMI 151,HEURISTIC,MUC1_10976-44_3,log2 RFU,516.0,0.2640626018015365,0.7091967019812696,none,False,False,True
PPMI 151,HEURISTIC,MUCL1_10975-59_3,log2 RFU,516.0,0.7029073933853159,0.9231823658593454,none,False,False,True
PPMI 151,HEURISTIC,SPINK7_10974-20_3,log2 RFU,516.0,0.584855539249858,0.8730975648864039,none,False,False,True
PPMI 151,HEURISTIC,ART3_10970-3_3,log2 RFU,516.0,0.5979530284559051,0.8788069946128435,none,False,False,True
PPMI 151,HEURISTIC,PRL_10967-12_3,log2 RFU,516.0,9.317259869023059e-17,4.554276623978471e-14,none,False,False,True
PPMI 151,HEURISTIC,AHSG_10966-1_3,log2 RFU,516.0,0.6925524782828281,0.9193906881712284,none,False,False,True
PPMI 151,HEURISTIC,DEFB105B_10962-46_3,log2 RFU,516.0,0.5311997943128798,0.8525764609054678,none,False,False,True
PPMI 151,HEURISTIC,RARRES3_10961-15_3,log2 RFU,516.0,0.3168291460721715,0.7544170820601086,none,False,False,True
PPMI 151,HEURISTIC,BET1L_10959-125_3,log2 RFU,516.0,0.8773499482709662,0.9689627347084412,none,False,False,True
PPMI 151,HEURISTIC,GCSH_10956-82_3,log2 RFU,516.0,0.152295761742483,0.5936130195042427,none,False,False,True
PPMI 151,HEURISTIC,CLEC10A_10955-4_3,log2 RFU,516.0,0.1829527972787253,0.6415159778324313,none,False,False,True
PPMI 151,HEURISTIC,CLEC2A_10953-14_3,log2 RFU,516.0,0.9583824236662396,0.9885370614168196,none,False,False,True
PPMI 151,HEURISTIC,RPLP2_10949-59_3,log2 RFU,516.0,0.3788334904186645,0.7848846343883079,none,False,False,True
PPMI 151,HEURISTIC,PLD3_10948-14_3,log2 RFU,516.0,0.0350673359782748,0.3484036810174793,none,False,False,True
PPMI 151,HEURISTIC,TSPEAR_10546-2_3,log2 RFU,516.0,0.4411733737035314,0.8122393391848153,none,False,False,True
PPMI 151,HEURISTIC,CD99L2_10539-30_3,log2 RFU,516.0,0.8273171915519939,0.9580493798403568,none,False,False,True
PPMI 151,HEURISTIC,COX6A2_10535-25_3,log2 RFU,516.0,0.6726462486147987,0.913557894756637,none,False,False,True
PPMI 151,HEURISTIC,PARP1_10534-40_3,log2 RFU,516.0,0.3728001397186438,0.7806538057045562,none,False,False,True
PPMI 151,HEURISTIC,PCDHA4_10533-1_3,log2 RFU,516.0,0.1897939244451871,0.6511860266450566,none,False,False,True
PPMI 151,HEURISTIC,NRAS_10531-18_3,log2 RFU,516.0,0.177523409240898,0.6315388823649997,none,False,False,True
PPMI 151,HEURISTIC,PSMB6_10530-8_3,log2 RFU,516.0,0.0003044085351272,0.0225042932146171,none,False,False,True
PPMI 151,HEURISTIC,ZNF358_10529-19_3,log2 RFU,516.0,0.3358575769928536,0.7660377684944517,none,False,False,True
PPMI 151,HEURISTIC,DPEP1_10528-2_3,log2 RFU,516.0,0.9983190777403572,0.9994971279901328,none,False,False,True
PPMI 151,HEURISTIC,DHX9_10527-22_3,log2 RFU,516.0,0.165170166818717,0.6177136766716824,none,False,False,True
PPMI 151,HEURISTIC,PCDHB4_10522-167_3,log2 RFU,516.0,0.8924056780721551,0.9721403944951752,none,False,False,True
PPMI 151,HEURISTIC,MXRA8_10521-10_3,log2 RFU,516.0,0.173456232279286,0.6256521828080742,none,False,False,True
PPMI 151,HEURISTIC,IGSF9_10518-14_3,log2 RFU,516.0,0.2919229321970193,0.7370450891420613,none,False,False,True
PPMI 151,HEURISTIC,ITM2A_10516-53_3,log2 RFU,516.0,0.2491738533861255,0.6991743945759941,none,False,False,True
PPMI 151,HEURISTIC,PTGDS_10514-5_3,log2 RFU,516.0,0.387126471926785,0.7848846343883079,none,False,False,True
PPMI 151,HEURISTIC,KCNIP3_10513-13_3,log2 RFU,516.0,0.1303783226484415,0.5649727314765799,none,False,False,True
PPMI 151,HEURISTIC,CSF2RB_10512-13_3,log2 RFU,516.0,0.6027793553432719,0.8814037947472095,none,False,False,True
PPMI 151,HEURISTIC,COL6A3_10511-10_3,log2 RFU,516.0,0.8516084469837402,0.9640952683854036,none,False,False,True
PPMI 151,HEURISTIC,SCIMP_10510-62_3,log2 RFU,516.0,0.0648140626704396,0.4280952447294913,none,False,False,True
PPMI 151,HEURISTIC,IGSF11_10700-10_3,log2 RFU,516.0,0.8983724605570452,0.9749654944944132,none,False,False,True
PPMI 151,HEURISTIC,SIGLEC10_10699-52_3,log2 RFU,516.0,0.1066510107168283,0.5276456661842335,none,False,False,True
PPMI 151,HEURISTIC,LRPPRC_10696-217_3,log2 RFU,516.0,0.6591482245607128,0.9104606940989596,none,False,False,True
PPMI 151,HEURISTIC,WFDC10B_10695-12_3,log2 RFU,516.0,0.7506085601735873,0.9351174213088872,none,False,False,True
PPMI 151,HEURISTIC,KLRG2_10693-43_3,log2 RFU,516.0,0.2467653759057439,0.6967834626132177,none,False,False,True
PPMI 151,HEURISTIC,DYNAP_10692-48_3,log2 RFU,516.0,0.0816584624342604,0.4695588252427848,none,False,False,True
PPMI 151,HEURISTIC,DEFB119_10689-5_3,log2 RFU,516.0,0.804220086778483,0.9485239403979088,none,False,False,True
PPMI 151,HEURISTIC,NDUFB4_10677-9_3,log2 RFU,516.0,0.2275280590805281,0.6769453180955138,none,False,False,True
PPMI 151,HEURISTIC,TMX2_10675-223_3,log2 RFU,516.0,0.6474886682943614,0.904663735579142,none,False,False,True
PPMI 151,HEURISTIC,SFTPB_10672-75_3,log2 RFU,516.0,0.9176959982838108,0.979555830648576,none,False,False,True
PPMI 151,HEURISTIC,CALY_10671-67_3,log2 RFU,516.0,0.1648813390345939,0.617437286410183,none,False,False,True
PPMI 151,HEURISTIC,SEMA3E_10670-26_3,log2 RFU,516.0,0.2621089598802902,0.7077778630024196,none,False,False,True
PPMI 151,HEURISTIC,STX4_10668-5_3,log2 RFU,516.0,0.0067917443066789,0.1529863878850067,none,False,False,True
PPMI 151,HEURISTIC,C1orf185_10667-78_3,log2 RFU,516.0,0.2253962091870637,0.67523443476449,none,False,False,True
PPMI 151,HEURISTIC,GNPTG_10666-7_3,log2 RFU,516.0,0.7941104519959541,0.9485239403979088,none,False,False,True
PPMI 151,HEURISTIC,HBG1_10665-30_3,log2 RFU,516.0,0.095327863804719,0.5059311599103874,none,False,False,True
PPMI 151,HEURISTIC,INSIG1_10663-42_3,log2 RFU,516.0,0.9244803115220874,0.979555830648576,none,False,False,True
PPMI 151,HEURISTIC,TMEM41B_10661-4_3,log2 RFU,516.0,0.0191018498271621,0.2626273227285345,none,False,False,True
PPMI 151,HEURISTIC,SLC35B3_10660-33_3,log2 RFU,516.0,0.0696038554438087,0.4422844976179507,none,False,False,True
PPMI 151,HEURISTIC,IL15_10795-32_3,log2 RFU,516.0,0.9295136332074592,0.9820334040425468,none,False,False,True
PPMI 151,HEURISTIC,TMEM105_10791-21_3,log2 RFU,516.0,0.6813488417427443,0.918323882086615,none,False,False,True
PPMI 151,HEURISTIC,LRRC52_10785-8_3,log2 RFU,516.0,0.0496554340651058,0.3871064780067581,none,False,False,True
PPMI 151,HEURISTIC,CLEC4G_10781-19_3,log2 RFU,516.0,0.7323651880080795,0.9293150904267294,none,False,False,True
PPMI 151,HEURISTIC,RAB3D_10780-10_3,log2 RFU,516.0,0.7644608932263908,0.939101494368082,none,False,False,True
PPMI 151,HEURISTIC,CSGALNACT2_10772-21_3,log2 RFU,516.0,0.0596466932020172,0.418297039270388,none,False,False,True
PPMI 151,HEURISTIC,ADGRG2_10767-52_3,log2 RFU,516.0,0.9714855797358573,0.9933469147805138,none,False,False,True
PPMI 151,HEURISTIC,KLRG2_10762-2_3,log2 RFU,516.0,0.0324413830826104,0.3386679658810803,none,False,False,True
PPMI 151,HEURISTIC,TMED2_10761-5_3,log2 RFU,516.0,0.4739234378795329,0.8257166799693928,none,False,False,True
PPMI 151,HEURISTIC,GRIA4_10760-107_3,log2 RFU,516.0,0.6613720035804663,0.9111453141079672,none,False,False,True
PPMI 151,HEURISTIC,KERA_10758-2_3,log2 RFU,516.0,0.3347040111846951,0.7649932674603755,none,False,False,True
PPMI 151,HEURISTIC,UCN3_10756-34_3,log2 RFU,516.0,0.0831649304193424,0.4699539651904575,none,False,False,True
PPMI 151,HEURISTIC,PROK2_10754-113_3,log2 RFU,516.0,0.3454576313774496,0.7700793549933379,none,False,False,True
PPMI 151,HEURISTIC,ADAM7_10753-31_3,log2 RFU,516.0,0.1323013550631924,0.5697700648007795,none,False,False,True
PPMI 151,HEURISTIC,CDYL2_10752-8_3,log2 RFU,516.0,0.7360146634597285,0.9311271884398952,none,False,False,True
PPMI 151,HEURISTIC,C1QTNF3_10749-18_3,log2 RFU,516.0,0.4568427092248575,0.8207085094831944,none,False,False,True
PPMI 151,HEURISTIC,PCDHB2_10748-216_3,log2 RFU,516.0,0.4384947339119087,0.8109911818997348,none,False,False,True
PPMI 151,HEURISTIC,DKK3_10746-24_3,log2 RFU,516.0,0.9586059065294038,0.9885370614168196,none,False,False,True
PPMI 151,HEURISTIC,SLITRK1_10743-13_3,log2 RFU,516.0,0.2900683061614817,0.7349015678630435,none,False,False,True
PPMI 151,HEURISTIC,CSF1_10741-22_3,log2 RFU,516.0,0.3120841558384225,0.7533223113461255,none,False,False,True
PPMI 151,HEURISTIC,FBLN5_10738-11_3,log2 RFU,516.0,0.9649742846047404,0.991568835612115,none,False,False,True
PPMI 151,HEURISTIC,SERPINB1_10737-96_3,log2 RFU,516.0,0.0002994233911102,0.0225042932146171,none,False,False,True
PPMI 151,HEURISTIC,PSMD1_10735-12_3,log2 RFU,516.0,0.3478153478068263,0.7703314091888388,none,False,False,True
PPMI 151,HEURISTIC,GAL3ST2_10734-339_3,log2 RFU,516.0,0.96499446624526,0.991568835612115,none,False,False,True
PPMI 151,HEURISTIC,HS3ST5_10731-10_3,log2 RFU,516.0,0.1979102528841222,0.6572444437389088,none,False,False,True
PPMI 151,HEURISTIC,CLPB_10724-45_3,log2 RFU,516.0,0.6348176857879976,0.8964674465846844,none,False,False,True
PPMI 151,HEURISTIC,WDR1_10723-41_3,log2 RFU,516.0,0.4711130090965472,0.8257166799693928,none,False,False,True
PPMI 151,HEURISTIC,SYK_10722-13_3,log2 RFU,516.0,0.0192177986225037,0.2627944897108796,none,False,False,True
PPMI 151,HEURISTIC,PCDHGB4_10721-76_3,log2 RFU,516.0,0.101191678073982,0.5159560680948296,none,False,False,True
PPMI 151,HEURISTIC,PSMD5_10716-35_3,log2 RFU,516.0,0.6508647377979767,0.9070965100461708,none,False,False,True
PPMI 151,HEURISTIC,PCDHB14_10715-5_3,log2 RFU,516.0,0.832342798264182,0.9586012879817282,none,False,False,True
PPMI 151,HEURISTIC,ACE_10714-7_3,log2 RFU,516.0,0.0724849379186658,0.4479220942432849,none,False,False,True
PPMI 151,HEURISTIC,CD300LB_10713-151_3,log2 RFU,516.0,0.1921541232055444,0.6540768405096493,none,False,False,True
PPMI 151,HEURISTIC,ZPBP2_10710-23_3,log2 RFU,516.0,0.9509087187811474,0.9870932669035742,none,False,False,True
PPMI 151,HEURISTIC,GNRH2_10708-3_3,log2 RFU,516.0,0.4725928501793383,0.8257166799693928,none,False,False,True
PPMI 151,HEURISTIC,ST6GALNAC3_10705-14_3,log2 RFU,516.0,0.7187387812073933,0.9278684529238694,none,False,False,True
PPMI 151,HEURISTIC,LRMP_10704-91_3,log2 RFU,516.0,0.5489372904515213,0.860277485003859,none,False,False,True
PPMI 151,HEURISTIC,SUDS3_10703-203_3,log2 RFU,516.0,0.8185161173420935,0.9530506864145196,none,False,False,True
PPMI 151,HEURISTIC,COL28A1_10702-1_3,log2 RFU,516.0,0.6757971531164725,0.9157409349755136,none,False,False,True
PPMI 151,HEURISTIC,CDH12_10701-30_3,log2 RFU,516.0,0.9503225122829468,0.9870753166253812,none,False,False,True
PPMI 151,HEURISTIC,MSMB_10620-21_3,log2 RFU,516.0,0.5666592567188214,0.8674372626069774,none,False,False,True
PPMI 151,HEURISTIC,LRP2_10618-190_3,log2 RFU,516.0,0.607457554678709,0.8834431797886133,none,False,False,True
PPMI 151,HEURISTIC,PODXL2_10616-67_3,log2 RFU,516.0,0.8766986669670555,0.9689627347084412,none,False,False,True
PPMI 151,HEURISTIC,MPZ_10615-18_3,log2 RFU,516.0,0.3064130376839559,0.7510091788428361,none,False,False,True
PPMI 151,HEURISTIC,CASC4_10613-33_3,log2 RFU,516.0,0.6897606381603556,0.91880786014788,none,False,False,True
PPMI 151,HEURISTIC,PLOD3_10612-18_3,log2 RFU,516.0,0.5540864224251774,0.8641248253274494,none,False,False,True
PPMI 151,HEURISTIC,DEFB134_10610-8_3,log2 RFU,516.0,0.839574646434262,0.9597382768406624,none,False,False,True
PPMI 151,HEURISTIC,HTN1_10608-9_3,log2 RFU,516.0,0.5263850986875607,0.8504055511815609,none,False,False,True
PPMI 151,HEURISTIC,P4HTM_10607-4_3,log2 RFU,516.0,0.2610914349288033,0.7071076403214005,none,False,False,True
PPMI 151,HEURISTIC,TOR1AIP1_10606-34_3,log2 RFU,516.0,0.3960895561746186,0.7882555671560575,none,False,False,True
PPMI 151,HEURISTIC,APMAP_10605-22_3,log2 RFU,516.0,0.8422496298405335,0.961959839023372,none,False,False,True
